season,team,providerId,player_name,age,position_group,games,ratings,age_cat
2020,Fremantle,280988,Travis Colyer,29,Gen Fwd,9,51.5671276796927,Prime
2020,Fremantle,281007,Michael Walters,29,Mid-Fwd,14,99.0146047574285,Prime
2020,Fremantle,290817,Brandon Matera,28,Gen Fwd,5,43.6112576269762,Prime
2020,Fremantle,290823,Reece Conca,28,Gen Def,14,69.017880953004,Prime
2020,Fremantle,291570,Nat Fyfe,28,Mid,14,113.093090096685,Prime
2020,Fremantle,293854,Matt Taberner,27,Key Fwd,16,74.8804197712672,Prime
2020,Fremantle,294125,Nathan Wilson,27,Gen Def,15,73.6826034694511,Prime
2020,Fremantle,295067,James Aish,24,Wing,16,75.5837482965803,Established Youth
2020,Fremantle,296294,Blake Acres,24,Wing,7,84.1455335134584,Established Youth
2020,Fremantle,296324,Jesse Hogan,25,Key Fwd,7,57.5427491378999,Established Youth
2020,Fremantle,296371,Brett Bewley,25,Mid-Fwd,12,72.5772345571892,Established Youth
2020,Fremantle,298450,Connor Blakely,24,Mid,5,61.2066734265147,Established Youth
2020,Fremantle,990740,Rory Lobb,27,Ruck,17,77.0473956146985,Prime
2020,Fremantle,993816,Darcy Tucker,23,Mid,8,74.753328704608,Established Youth
2020,Fremantle,995192,Cameron McCarthy,25,Wing,1,51.468671084086,Established Youth
2020,Fremantle,996580,Ethan Hughes,25,Gen Def,17,70.878082172486,Established Youth
2020,Fremantle,997033,Brennan Cox,22,Key Def,13,80.4789440163746,Established Youth
2020,Fremantle,997933,Griffin Logue,22,Key Def,5,70.0391758212037,Established Youth
2020,Fremantle,998115,Taylin Duman,22,Gen Def,15,66.168765867722,Established Youth
2020,Fremantle,998145,Sean Darcy,22,Ruck,15,78.5350613185983,Established Youth
2020,Fremantle,998180,Bailey Banfield,22,Gen Fwd,5,59.1567289728088,Established Youth
2020,Fremantle,998659,Luke Ryan,24,Key Def,17,107.443546540202,Established Youth
2020,Fremantle,999321,Michael Frederick,20,Gen Fwd,10,32.7570468277164,Rising Stars
2020,GWS GIANTS,1001396,Isaac Cumming,22,Gen Def,3,66.8053935635968,Established Youth
2020,GWS GIANTS,1002251,Brent Daniels,21,Gen Fwd,16,66.327744124637,Rising Stars
2020,GWS GIANTS,1004286,Zac Langdon,24,Gen Fwd,7,42.6461152637028,Established Youth
2020,GWS GIANTS,1005247,Sam Taylor,21,Key Def,4,67.3104076504927,Rising Stars
2020,GWS GIANTS,1006103,Jye Caldwell,20,Mid-Fwd,9,64.5431444222083,Rising Stars
2020,GWS GIANTS,1006135,Xavier O'Halloran,20,Wing,2,60.8501166518423,Rising Stars
2020,GWS GIANTS,1006148,Bobby Hill,20,Gen Fwd,5,59.7903444992875,Rising Stars
2020,GWS GIANTS,1008083,Connor Idun,20,Key Def,2,47.9112046371837,Rising Stars
2020,GWS GIANTS,1008123,Jake Riccardi,20,Key Fwd,5,69.7033002157499,Rising Stars
2020,GWS GIANTS,1009253,Lachie Ash,19,Gen Def,12,60.4523929683753,Rising Stars
2020,GWS GIANTS,1009528,Tom Green,19,Mid,6,71.5396030660257,Rising Stars
2020,GWS GIANTS,1009708,Jack Buckley,22,Wing,2,59.40217611559,Established Youth
2020,GWS GIANTS,240700,Heath Shaw,34,Gen Def,17,73.506245295542,Old Timers
2020,GWS GIANTS,261374,Sam Reid,30,Gen Def,3,29.6731050500667,Veterans
2020,GWS GIANTS,270811,Sam Jacobs,32,Ruck,7,96.8162746633878,Veterans
2020,GWS GIANTS,271015,Matt de Boer,30,Mid,13,63.2036944612947,Veterans
2020,GWS GIANTS,280109,Callan Ward,30,Mid,7,75.9515952639375,Veterans
2020,GWS GIANTS,280762,Shane Mumford,34,Ruck,10,78.2576231460447,Old Timers
2020,GWS GIANTS,280804,Phil Davis,30,Key Def,10,53.9000234996426,Veterans
2020,GWS GIANTS,290314,Lachlan Keeffe,30,Key Def,13,69.6783564244959,Veterans
2020,GWS GIANTS,290675,Daniel Lloyd,28,Gen Fwd,12,61.7985356906666,Prime
2020,GWS GIANTS,291509,Adam Kennedy,28,Wing,6,56.1600852852624,Prime
2020,GWS GIANTS,291792,Tommy Sheridan,26,Wing,1,16.5461568830964,Prime
2020,GWS GIANTS,291969,Stephen Coniglio,26,Mid,16,99.2240738626502,Prime
2020,GWS GIANTS,293845,Jeremy Cameron,27,Key Fwd,17,72.2492654734329,Prime
2020,GWS GIANTS,294305,Lachie Whitfield,26,Gen Def,17,104.165277800878,Prime
2020,GWS GIANTS,294508,Aidan Corr,26,Key Def,15,71.0831699219686,Prime
2020,GWS GIANTS,294685,Zac Williams,26,Gen Def,11,84.8950690575644,Prime
2020,GWS GIANTS,295265,Nick Haynes,28,Gen Def,17,98.1287750075109,Prime
2020,GWS GIANTS,295344,Toby Greene,26,Gen Fwd,13,83.9292484060687,Prime
2020,GWS GIANTS,296347,Josh Kelly,25,Mid,14,114.379693443641,Established Youth
2020,GWS GIANTS,296984,Tom Hutchesson,25,Gen Fwd,1,36.6147102672605,Established Youth
2020,GWS GIANTS,298111,Jeremy Finlayson,24,Key Fwd,15,65.0681026965278,Established Youth
2020,GWS GIANTS,993107,Harry Himmelberg,24,Key Fwd,16,65.8082283629492,Established Youth
2020,GWS GIANTS,993903,Jacob Hopper,23,Mid,17,91.1458914080015,Established Youth
2020,GWS GIANTS,998172,Tim Taranto,22,Mid,11,84.771792508911,Established Youth
2020,GWS GIANTS,998205,Harry Perryman,21,Wing,16,93.1643400841686,Rising Stars
2020,GWS GIANTS,999309,Jackson Hately,19,Wing,6,64.1277053727692,Rising Stars
2020,Geelong Cats,1000937,Jack Henry,22,Gen Def,21,64.0578101223997,Established Youth
2020,Geelong Cats,1002220,Esava Ratugolea,22,Key Fwd,12,68.8537329117249,Established Youth
2020,Geelong Cats,1002228,Lachie Fogarty,21,Gen Fwd,6,65.8178006763309,Rising Stars
2020,Geelong Cats,1002242,Charlie Constable,21,Mid,2,62.0689842287541,Rising Stars
2020,Geelong Cats,1004870,Zach Guthrie,22,Gen Def,3,41.7316552842019,Established Youth
2020,Geelong Cats,1004938,Gryan Miers,21,Gen Fwd,21,71.0753350414403,Rising Stars
2020,Geelong Cats,1004940,Sam Simpson,22,Gen Fwd,9,73.9200177467172,Established Youth
2020,Geelong Cats,1006152,Jordan Clark,19,Gen Def,3,50.9820415190727,Rising Stars
2020,Geelong Cats,1007102,Mark O'Connor,23,Gen Def,21,68.6369464420965,Established Youth
2020,Geelong Cats,1008940,Ben Jarvis,20,Gen Fwd,1,36.9494736328304,Rising Stars
2020,Geelong Cats,220001,Gary Ablett,36,Gen Fwd,12,80.9824170051206,Old Timers
2020,Geelong Cats,250321,Joel Selwood,32,Mid,15,88.6852581023825,Veterans
2020,Geelong Cats,261497,Harry Taylor,34,Key Def,19,62.938687147954,Old Timers
2020,Geelong Cats,261510,Tom Hawkins,32,Key Fwd,21,106.493978094662,Veterans
2020,Geelong Cats,270326,Lachie Henderson,30,Key Def,14,74.4289754349092,Veterans
2020,Geelong Cats,270912,Jack Steven,30,Mid-Fwd,9,70.507127517048,Veterans
2020,Geelong Cats,270917,Patrick Dangerfield,30,Mid-Fwd,21,112.417037571769,Veterans
2020,Geelong Cats,280317,Rhys Stanley,29,Ruck,11,98.4971044527367,Prime
2020,Geelong Cats,281065,Mitch Duncan,29,Mid,20,108.643204113306,Prime
2020,Geelong Cats,290550,Cameron Guthrie,28,Mid,21,103.704090936415,Prime
2020,Geelong Cats,291357,Gary Rohan,29,Gen Fwd,19,70.7010774430327,Prime
2020,Geelong Cats,291526,Luke Dahlhaus,28,Gen Fwd,16,69.2859763156934,Prime
2020,Geelong Cats,291800,Tom Stewart,27,Gen Def,18,100.760067805248,Prime
2020,Geelong Cats,292511,Zach Tuohy,30,Wing,19,75.0599744637737,Veterans
2020,Geelong Cats,293883,Jed Bews,26,Gen Def,20,60.7437284363094,Prime
2020,Geelong Cats,294199,Sam Menegola,28,Wing,21,107.477952446515,Prime
2020,Geelong Cats,294828,Josh Jenkins,31,Ruck,1,85.7825391896229,Veterans
2020,Geelong Cats,296291,Jake Kolodjashnij,25,Gen Def,17,59.7908935206247,Established Youth
2020,Geelong Cats,296733,Mark Blicavs,29,Key Def,21,96.1154580867634,Prime
2020,Geelong Cats,298211,Darcy Fort,27,Ruck,5,81.7005292078799,Prime
2020,Geelong Cats,298419,Brandan Parfitt,22,Mid,18,84.4643598428347,Established Youth
2020,Geelong Cats,994386,Tom Atkins,24,Gen Fwd,12,56.1544240408068,Established Youth
2020,Geelong Cats,999326,Brad Close,22,Gen Fwd,8,53.8428939647893,Established Youth
2020,Geelong Cats,999824,Quinton Narkle,22,Mid,5,64.2484226548062,Established Youth
2020,Gold Coast SUNS,1001195,Izak Rankine,20,Gen Fwd,12,70.0164832668152,Rising Stars
2020,Gold Coast SUNS,1004095,Jack Lukosius,20,Gen Def,17,80.2715168495693,Rising Stars
2020,Gold Coast SUNS,1005547,Josh Corbett,24,Key Fwd,7,50.8041990556925,Established Youth
2020,Gold Coast SUNS,1006087,Caleb Graham,20,Key Def,7,52.4363461018922,Rising Stars
2020,Gold Coast SUNS,1006144,Ben King,20,Key Fwd,17,55.5250035440309,Rising Stars
2020,Gold Coast SUNS,1007881,Wil Powell,21,Gen Def,15,66.6855845043976,Rising Stars
2020,Gold Coast SUNS,1008454,Connor Budarick,19,Gen Def,15,47.8252600527479,Rising Stars
2020,Gold Coast SUNS,1008882,Charlie Ballard,21,Key Def,16,57.1658074432728,Rising Stars
2020,Gold Coast SUNS,1009199,Noah Anderson,19,Wing,17,77.0507596055082,Rising Stars
2020,Gold Coast SUNS,1009208,Matt Rowell,19,Mid,5,102.579550575613,Rising Stars
2020,Gold Coast SUNS,1009260,Sam Flanders,19,Gen Fwd,5,35.8698446365273,Rising Stars
2020,Gold Coast SUNS,1009380,Jeremy Sharp,19,Wing,2,32.7127975784742,Rising Stars
2020,Gold Coast SUNS,240254,Jarrod Harbrow,32,Gen Def,13,57.5483220764636,Veterans
2020,Gold Coast SUNS,270512,Pearce Hanley,31,Gen Def,8,58.5296544306644,Veterans
2020,Gold Coast SUNS,281091,Hugh Greenwood,28,Mid,17,105.001736805231,Prime
2020,Gold Coast SUNS,290832,David Swallow,27,Mid,15,81.7928574290021,Prime
2020,Gold Coast SUNS,291753,Sam Day,28,Key Fwd,17,55.616585164706,Prime
2020,Gold Coast SUNS,291975,Jarrod Witts,28,Ruck,17,93.5166132240433,Prime
2020,Gold Coast SUNS,293713,Brandon Ellis,27,Wing,16,83.9391398095954,Prime
2020,Gold Coast SUNS,294013,Sean Lemmens,25,Gen Fwd,6,46.9694104529098,Established Youth
2020,Gold Coast SUNS,294643,Alex Sexton,26,Gen Fwd,14,61.7337091682458,Prime
2020,Gold Coast SUNS,295446,Sam Collins,26,Key Def,17,78.0331573779839,Prime
2020,Gold Coast SUNS,297456,Nick Holman,25,Gen Fwd,12,62.0868298424619,Established Youth
2020,Gold Coast SUNS,298272,Touk Miller,24,Mid,17,106.29891746288,Established Youth
2020,Gold Coast SUNS,298524,Lachie Weller,24,Mid,17,80.9166471991459,Established Youth
2020,Gold Coast SUNS,993799,Brayden Fiorini,23,Wing,5,62.4034973465938,Established Youth
2020,Gold Coast SUNS,996064,Jesse Joyce,23,Gen Def,1,63.8988928854115,Established Youth
2020,Gold Coast SUNS,996464,Darcy Macpherson,22,Gen Fwd,12,57.5443946144157,Established Youth
2020,Gold Coast SUNS,998129,Will Brodie,22,Mid-Fwd,1,34.6205443687947,Established Youth
2020,Gold Coast SUNS,998130,Ben Ainsworth,22,Gen Fwd,16,75.7559002491906,Established Youth
2020,Gold Coast SUNS,998260,Jack Bowes,22,Gen Def,17,84.0543028854581,Established Youth
2020,Gold Coast SUNS,999715,Jy Farrar,23,Gen Fwd,1,48.877427205322,Established Youth
2020,Hawthorn,1000887,Mitch Lewis,21,Key Fwd,8,37.2185568653138,Rising Stars
2020,Hawthorn,1000959,James Cousins,22,Mid,6,85.571708191616,Established Youth
2020,Hawthorn,1000963,Harry Morrison,21,Wing,11,66.9755650820717,Rising Stars
2020,Hawthorn,1001043,Oliver Hanrahan,22,Gen Fwd,7,43.7325559494825,Established Youth
2020,Hawthorn,1002222,James Worpel,21,Mid,15,87.9165620279017,Rising Stars
2020,Hawthorn,1003547,Conor Glass,22,Wing,4,50.6811939899879,Established Youth
2020,Hawthorn,1004991,Harry Jones,21,Mid-Fwd,1,53.8070873143621,Rising Stars
2020,Hawthorn,1006159,Damon Greaves,20,Gen Def,3,90.7852733059477,Rising Stars
2020,Hawthorn,1006314,Dylan Moore,21,Gen Fwd,3,70.2767458640737,Rising Stars
2020,Hawthorn,1007124,Conor Nash,22,Key Fwd,2,40.5762085384659,Established Youth
2020,Hawthorn,1008537,Joshua Morris,18,Gen Fwd,4,27.0314528357808,Rising Stars
2020,Hawthorn,1008550,Will Day,19,Gen Def,11,71.7968866063932,Rising Stars
2020,Hawthorn,1009421,Finn Maginness,19,Mid,1,52.147058384632,Rising Stars
2020,Hawthorn,210012,Shaun Burgoyne,37,Gen Fwd,13,70.5607042348061,Old Timers
2020,Hawthorn,260288,James Frawley,32,Key Def,14,54.8503667025298,Veterans
2020,Hawthorn,260710,Paul Puopolo,32,Gen Fwd,6,57.7380746381804,Veterans
2020,Hawthorn,261323,Ben McEvoy,31,Key Def,16,84.8963727855806,Veterans
2020,Hawthorn,280471,Ben Stratton,31,Gen Def,14,39.6107135561996,Veterans
2020,Hawthorn,280737,Liam Shiels,29,Mid,16,78.1914440646302,Prime
2020,Hawthorn,280744,Luke Breust,29,Gen Fwd,13,81.4256488184987,Prime
2020,Hawthorn,280969,Tom Scully,29,Mid-Fwd,14,53.828118092124,Prime
2020,Hawthorn,290889,Keegan Brooksby,30,Ruck,1,55.1869982320222,Veterans
2020,Hawthorn,291201,Ricky Henderson,32,Wing,7,70.1882457688878,Veterans
2020,Hawthorn,291327,Jonathon Ceglar,29,Ruck,13,72.3820617248136,Prime
2020,Hawthorn,291351,Jack Gunston,28,Key Fwd,16,81.5143323062658,Prime
2020,Hawthorn,291821,Jonathon Patton,27,Key Fwd,6,35.4689424853152,Prime
2020,Hawthorn,291856,Tom Mitchell,27,Mid,17,113.163682347529,Prime
2020,Hawthorn,291962,Chad Wingard,27,Gen Fwd,17,84.157152514619,Prime
2020,Hawthorn,293738,Sam Frost,27,Key Def,16,56.9283490868255,Prime
2020,Hawthorn,294077,Michael Hartley,27,Key Def,2,84.5461900924342,Prime
2020,Hawthorn,294613,Jaeger O'Meara,26,Mid,12,92.0493003235633,Prime
2020,Hawthorn,294877,Isaac Smith,31,Mid-Fwd,10,73.9311986694397,Veterans
2020,Hawthorn,296041,Tim O'Brien,26,Key Fwd,16,55.4519549782081,Prime
2020,Hawthorn,296254,Jarman Impey,25,Gen Fwd,5,40.0010031664463,Established Youth
2020,Hawthorn,296452,Darren Minchington,26,Gen Fwd,4,55.8257474742275,Prime
2020,Hawthorn,297566,James Sicily,25,Gen Def,11,103.184693657293,Established Youth
2020,Hawthorn,992462,Daniel Howe,24,Wing,5,58.060167968949,Established Youth
2020,Hawthorn,993794,Blake Hardwick,23,Gen Def,16,69.953114431425,Established Youth
2020,Hawthorn,998114,Jack Scrimshaw,22,Gen Def,13,74.7241678551298,Established Youth
2020,Hawthorn,998390,Changkuoth Jiath,21,Gen Def,5,49.8404436280664,Rising Stars
2020,Melbourne,1001438,Bayley Fritsch,23,Gen Fwd,16,66.8360766996292,Established Youth
2020,Melbourne,1001449,Mitch Hannan,26,Gen Fwd,9,52.7692978466056,Prime
2020,Melbourne,1002282,Charlie Spargo,20,Gen Fwd,8,54.8985602446658,Rising Stars
2020,Melbourne,1003546,Joel Smith,24,Key Def,7,39.2523461039892,Established Youth
2020,Melbourne,1008139,Toby Bedford,20,Gen Fwd,2,25.6432249532276,Rising Stars
2020,Melbourne,1008541,Kysaiah Pickett,19,Gen Fwd,14,47.6785706060032,Rising Stars
2020,Melbourne,1008855,Oskar Baker,22,Wing,3,60.1149600036142,Established Youth
2020,Melbourne,1009378,Trent Rivers,19,Gen Def,9,65.4499259876655,Rising Stars
2020,Melbourne,1009399,Luke Jackson,18,Key Fwd,6,56.6888105393954,Rising Stars
2020,Melbourne,250222,Nathan Jones,32,Mid-Fwd,8,53.8003986464993,Veterans
2020,Melbourne,280824,Jake Melksham,29,Gen Fwd,17,55.0179937443532,Prime
2020,Melbourne,281085,Steven May,28,Key Def,17,94.8518370949663,Prime
2020,Melbourne,281280,Neville Jetta,30,Gen Def,6,34.8021957238469,Veterans
2020,Melbourne,290160,Michael Hibberd,30,Gen Def,14,70.5358829662944,Veterans
2020,Melbourne,290528,Max Gawn,28,Ruck,14,139.561856203979,Prime
2020,Melbourne,290622,Mitch Brown,30,Key Fwd,5,52.90937104553,Veterans
2020,Melbourne,291533,Tom McDonald,28,Key Fwd,9,60.0848319836672,Prime
2020,Melbourne,291594,Harley Bennell,28,Gen Fwd,5,52.7479864289602,Prime
2020,Melbourne,291819,Adam Tomlinson,27,Key Def,13,60.608295777914,Prime
2020,Melbourne,291902,Jack Viney,26,Mid,16,99.9844474120006,Prime
2020,Melbourne,294675,Josh Wagner,26,Gen Def,2,69.6296377432718,Prime
2020,Melbourne,296359,Christian Salem,25,Gen Def,16,87.6570193208129,Established Youth
2020,Melbourne,296420,Alex Neal-Bullen,24,Gen Fwd,7,58.3681893588711,Established Youth
2020,Melbourne,297899,James Harmes,24,Gen Def,13,64.0432781158414,Established Youth
2020,Melbourne,297990,Aaron vandenBerg,28,Wing,12,55.8823024244452,Prime
2020,Melbourne,298210,Christian Petracca,24,Mid,17,117.706664804753,Established Youth
2020,Melbourne,298264,Ed Langdon,24,Wing,17,90.7940900321074,Established Youth
2020,Melbourne,298279,Angus Brayshaw,24,Mid,14,80.9961401187988,Established Youth
2020,Melbourne,298281,Jake Lever,24,Key Def,17,78.0301891046102,Established Youth
2020,Melbourne,298390,Jay Lockhart,24,Gen Def,10,53.3739005540949,Established Youth
2020,Melbourne,992472,Oscar McDonald,24,Key Def,7,55.3205354712253,Established Youth
2020,Melbourne,992644,Braydon Preuss,25,Ruck,3,62.8473836911008,Established Youth
2020,Melbourne,993806,Sam Weideman,23,Key Fwd,13,56.8305251544206,Established Youth
2020,Melbourne,994385,Jayden Hunt,25,Gen Fwd,6,48.9750533743766,Established Youth
2020,Melbourne,996701,Clayton Oliver,23,Mid,17,122.207745120716,Established Youth
2020,Melbourne,999391,Tom Sparrow,20,Mid,5,63.8528946931429,Rising Stars
2020,North Melbourne,1000905,Thomas Murphy,22,Wing,5,47.8515360576513,Established Youth
2020,North Melbourne,1001017,Nick Larkey,22,Key Fwd,10,48.2478786527236,Established Youth
2020,North Melbourne,1001351,Lachlan Hosie,23,Gen Fwd,5,41.9717818739873,Established Youth
2020,North Melbourne,1002143,Ben McKay,22,Key Def,11,62.7350899393178,Established Youth
2020,North Melbourne,1002267,Luke Davies-Uniacke,21,Mid,9,80.5510270130373,Rising Stars
2020,North Melbourne,1004894,Aiden Bonar,21,Gen Def,6,45.1017984622991,Rising Stars
2020,North Melbourne,1004965,Tristan Xerri,21,Key Fwd,4,49.5129083265195,Rising Stars
2020,North Melbourne,1005084,William Walker,21,Mid-Fwd,2,64.8682748749631,Rising Stars
2020,North Melbourne,1005729,Tarryn Thomas,20,Gen Fwd,6,53.987453690959,Rising Stars
2020,North Melbourne,1006058,Bailey Scott,20,Mid-Fwd,13,61.9686611771318,Rising Stars
2020,North Melbourne,1006137,Curtis Taylor,20,Gen Fwd,9,59.3284093127095,Rising Stars
2020,North Melbourne,1009189,Jack Mahony,18,Gen Fwd,10,50.7173368361559,Rising Stars
2020,North Melbourne,1011771,Flynn Perez,19,Gen Def,3,45.3311129226667,Rising Stars
2020,North Melbourne,260227,Shaun Higgins,32,Wing,17,95.2292077348658,Veterans
2020,North Melbourne,270325,Robbie Tarrant,31,Key Def,16,86.927105733603,Veterans
2020,North Melbourne,271129,Todd Goldstein,32,Ruck,17,112.130887085282,Veterans
2020,North Melbourne,280921,Ben Cunnington,29,Mid,3,101.994394676612,Prime
2020,North Melbourne,280944,Jack Ziebell,29,Gen Fwd,8,47.2573002887278,Prime
2020,North Melbourne,290156,Jasper Pittard,29,Gen Def,11,68.571445671628,Prime
2020,North Melbourne,290194,Jamie Macmillan,28,Gen Def,10,68.5383116158428,Prime
2020,North Melbourne,290199,Majak Daw,29,Key Fwd,4,55.3190137757097,Prime
2020,North Melbourne,290246,Tom Campbell,28,Key Fwd,1,35.464932884741,Prime
2020,North Melbourne,290738,Jared Polec,27,Wing,13,88.5857409128512,Prime
2020,North Melbourne,290787,Shaun Atley,28,Gen Def,17,75.1600635382097,Prime
2020,North Melbourne,291550,Josh Walker,27,Key Def,17,61.1419823063014,Prime
2020,North Melbourne,291861,Jed Anderson,26,Mid,15,104.85518000023,Prime
2020,North Melbourne,291867,Ben Brown,27,Key Fwd,9,54.4098141619021,Prime
2020,North Melbourne,295256,Marley Williams,27,Gen Def,8,65.9754609162676,Prime
2020,North Melbourne,295340,Mason Wood,26,Gen Fwd,8,41.6645015315586,Prime
2020,North Melbourne,296035,Trent Dumont,25,Mid,17,101.649283910884,Established Youth
2020,North Melbourne,296078,Taylor Garner,26,Gen Fwd,2,44.9351968249987,Prime
2020,North Melbourne,296355,Luke McDonald,25,Gen Def,17,95.0822249083569,Established Youth
2020,North Melbourne,296735,Aaron Hall,29,Gen Fwd,15,72.1940007471666,Prime
2020,North Melbourne,297767,Sam Durdin,24,Key Def,3,36.3902524704577,Established Youth
2020,North Melbourne,298271,Paul Ahern,24,Mid-Fwd,6,48.9476693615546,Established Youth
2020,North Melbourne,298287,Ed Vickers-Willis,24,Gen Def,6,63.4961524222986,Established Youth
2020,North Melbourne,993998,Jy Simpkin,22,Mid,17,92.740309359847,Established Youth
2020,North Melbourne,998327,Kyron Hayden,21,Gen Def,8,52.305378458068,Rising Stars
2020,North Melbourne,998484,Cameron Zurhaar,22,Gen Fwd,16,63.0273942720648,Established Youth
2020,Port Adelaide,1001299,Connor Rozee,20,Gen Fwd,16,70.9300265026193,Rising Stars
2020,Port Adelaide,1002253,Kane Farrell,21,Mid-Fwd,11,57.6149498145674,Rising Stars
2020,Port Adelaide,1004998,Todd Marshall,21,Key Fwd,14,64.0211800395937,Rising Stars
2020,Port Adelaide,1006096,Xavier Duursma,20,Wing,15,74.1563953962547,Rising Stars
2020,Port Adelaide,1006121,Zak Butters,20,Gen Fwd,17,85.8962949647566,Rising Stars
2020,Port Adelaide,1010174,Mitch Georgiades,18,Key Fwd,7,59.0527427753299,Rising Stars
2020,Port Adelaide,250365,Travis Boak,32,Mid,19,108.865442631568,Veterans
2020,Port Adelaide,260750,Justin Westhoff,34,Key Fwd,12,69.8874229649113,Old Timers
2020,Port Adelaide,261396,Robbie Gray,32,Gen Fwd,19,90.0986794668047,Veterans
2020,Port Adelaide,261892,Hamish Hartlett,30,Gen Def,19,78.3195768861338,Veterans
2020,Port Adelaide,261911,Brad Ebert,30,Gen Fwd,14,86.6568277310716,Veterans
2020,Port Adelaide,270919,Tom Rockliff,30,Mid,16,107.261646646882,Veterans
2020,Port Adelaide,280711,Charlie Dixon,30,Key Fwd,18,88.3155147739556,Veterans
2020,Port Adelaide,280990,Steven Motlop,29,Gen Fwd,14,61.1742822105786,Prime
2020,Port Adelaide,290527,Trent McKenzie,28,Key Def,17,71.2809370655618,Prime
2020,Port Adelaide,290733,Cam Sutcliffe,28,Gen Fwd,4,42.5437107441375,Prime
2020,Port Adelaide,290746,Scott Lycett,28,Ruck,15,94.66281627794,Prime
2020,Port Adelaide,292145,Tom Jonas,29,Key Def,19,73.9534983853143,Prime
2020,Port Adelaide,293603,Sam Mayes,26,Gen Def,6,71.058301886819,Prime
2020,Port Adelaide,293987,Jarrod Lienert,26,Gen Def,5,60.7349645845747,Prime
2020,Port Adelaide,294318,Ollie Wines,25,Mid,17,103.944667762686,Established Youth
2020,Port Adelaide,294504,Tom Clurey,26,Key Def,18,61.2622491774455,Prime
2020,Port Adelaide,297354,Karl Amon,25,Wing,19,78.970366952743,Established Youth
2020,Port Adelaide,991930,Darcy Byrne-Jones,24,Gen Def,19,81.271250537069207,Established Youth
2020,Port Adelaide,992128,Ryan Burton,23,Gen Def,8,55.6944061018789,Established Youth
2020,Port Adelaide,993979,Sam Powell-Pepper,22,Mid-Fwd,19,75.1231346333841,Established Youth
2020,Port Adelaide,994295,Dan Houston,23,Gen Def,17,91.6777263006823,Established Youth
2020,Port Adelaide,994599,Riley Bonner,23,Gen Def,9,59.2640572798635,Established Youth
2020,Port Adelaide,997142,Peter Ladhams,22,Ruck,10,81.5119182985422,Established Youth
2020,Port Adelaide,999346,Boyd Woodcock,20,Gen Fwd,5,54.7844597682402,Rising Stars
2020,Richmond,1000223,Liam Baker,22,Gen Def,20,76.4538347477517,Established Youth
2020,Richmond,1000981,Daniel Rioli,23,Gen Fwd,18,65.8244896333236,Established Youth
2020,Richmond,1002227,Jack Higgins,21,Gen Fwd,10,78.2771823623705,Rising Stars
2020,Richmond,1002231,Patrick Naish,21,Wing,1,42.297262070982804,Rising Stars
2020,Richmond,1002245,Noah Balta,20,Key Def,17,66.9636516580879,Rising Stars
2020,Richmond,1002583,Sydney Stack,20,Mid-Fwd,9,51.3244497857615,Rising Stars
2020,Richmond,1006133,Jack Ross,20,Mid,7,62.8681958293154,Rising Stars
2020,Richmond,1006276,Derek Eggmolesse-Smith,22,Gen Def,6,59.8606883953135,Established Youth
2020,Richmond,1009226,Thomson Dow,18,Mid,2,33.9563748426295,Rising Stars
2020,Richmond,250312,Bachar Houli,32,Gen Def,13,84.9115331711818,Veterans
2020,Richmond,250395,Jack Riewoldt,31,Key Fwd,21,62.3305919499623,Veterans
2020,Richmond,260930,Shane Edwards,31,Mid,10,86.1268846653377,Veterans
2020,Richmond,270896,Trent Cotchin,30,Mid,17,81.6711569597265,Veterans
2020,Richmond,280819,Dylan Grimes,29,Key Def,20,69.2199100879752,Prime
2020,Richmond,290032,Kane Lambert,28,Gen Fwd,20,82.3401471914739,Prime
2020,Richmond,290198,David Astbury,29,Key Def,9,69.8981581545848,Prime
2020,Richmond,290623,Josh Caddy,28,Wing,8,63.7996681963687,Prime
2020,Richmond,290627,Dion Prestia,27,Mid,9,87.1133125868533,Prime
2020,Richmond,290847,Dustin Martin,29,Mid-Fwd,20,104.577759752885,Prime
2020,Richmond,293813,Tom Lynch,27,Key Fwd,19,70.1129701608793,Prime
2020,Richmond,294592,Kamdyn McIntosh,26,Wing,18,70.5933722706958,Prime
2020,Richmond,294674,Nick Vlastuin,26,Gen Def,20,85.7362976396875,Prime
2020,Richmond,295203,Nathan Broad,27,Gen Def,16,64.1988027706778,Prime
2020,Richmond,298174,Toby Nankervis,26,Ruck,11,93.8670666639866,Prime
2020,Richmond,298358,Oleg Markov,24,Gen Def,6,65.7898775942664,Established Youth
2020,Richmond,990827,Jack Graham,22,Mid,16,81.9042189526313,Established Youth
2020,Richmond,991933,Jason Castagna,24,Gen Fwd,21,62.5775702259906,Established Youth
2020,Richmond,992049,Jayden Short,24,Gen Def,21,98.2454549530131,Established Youth
2020,Richmond,992786,Jake Aarts,25,Gen Fwd,14,60.2870088499936,Established Youth
2020,Richmond,993771,Marlion Pickett,28,Wing,19,67.2113764417349,Prime
2020,Richmond,993993,Shai Bolton,21,Mid-Fwd,19,86.2307455622259,Rising Stars
2020,Richmond,994077,Mabior Chol,23,Ruck,11,60.9319155521833,Established Youth
2020,Richmond,998529,Ivan Soldo,24,Ruck,14,75.4833835933844,Established Youth
2020,St Kilda,1000267,Matthew Parker,24,Gen Fwd,2,37.3369698242116,Established Youth
